price,bedrooms,bathrooms,m2_living,m2_lot,floors,waterfront,condition,grade,m2_basement,yr_built,yr_renovated,zip,lat,long
356200,3,2.0,155,926,1.0,0,5,7,69,1928,0,98178,47.5102,-122.241
560000,4,1.5,165,315,1.0,0,4,7,71,1923,0,98103,47.6489,-122.337
513000,4,2.0,192,368,1.0,0,3,7,56,1951,0,98107,47.6751,-122.37899999999999
365000,2,1.0,63,235,1.0,0,4,5,0,1901,0,98117,47.6767,-122.38799999999999
368000,4,1.75,193,1099,1.0,0,3,7,98,1964,0,98106,47.55,-122.35600000000001
870000,4,2.75,261,368,1.5,0,5,8,81,1912,0,98144,47.5846,-122.291
750000,4,2.75,290,584,1.0,0,3,8,123,1976,0,98126,47.5424,-122.381
725000,3,2.0,194,534,1.5,0,4,7,11,1927,0,98103,47.6645,-122.34200000000001
870000,3,1.5,223,460,2.0,0,4,8,20,1925,0,98103,47.6744,-122.353
466750,4,2.0,159,841,2.0,0,3,8,0,1957,0,98125,47.7181,-122.316
802500,4,2.25,179,644,1.0,0,3,8,46,1957,0,98118,47.5426,-122.262
460000,3,2.0,110,673,1.0,0,3,7,0,1955,0,98115,47.6986,-122.286
631000,4,2.0,178,298,1.5,0,4,7,0,1911,0,98122,47.6156,-122.29899999999999
584000,3,2.5,165,365,2.0,0,3,8,0,1992,0,98117,47.6894,-122.391
667000,3,1.5,158,745,2.0,0,3,8,0,1907,0,98107,47.6746,-122.4
190000,3,1.0,151,745,1.0,0,3,6,55,1939,0,98146,47.482,-122.34
390000,4,3.0,263,527,1.0,0,3,7,104,1983,0,98108,47.5427,-122.302
465000,3,1.0,111,448,1.0,0,4,6,0,1949,0,98118,47.5551,-122.273
560000,4,1.5,167,313,2.0,0,3,8,0,1926,0,98112,47.6264,-122.302
1500000,4,3.25,355,662,2.0,0,3,9,91,2005,0,98115,47.6855,-122.26899999999999
499950,3,1.0,168,276,1.5,0,3,7,37,1926,0,98103,47.6619,-122.351
360000,2,1.0,72,386,1.0,0,3,6,0,1920,0,98118,47.5381,-122.26700000000001
350000,3,1.75,136,862,1.0,0,4,7,0,1957,0,98146,47.5076,-122.366
990000,3,4.0,235,359,2.0,0,3,8,46,1940,2003,98199,47.6415,-122.39200000000001
485000,3,2.5,138,498,1.0,0,5,7,55,1920,0,98136,47.5499,-122.39399999999999
281500,3,1.0,117,690,1.0,0,3,7,0,1953,0,98146,47.4921,-122.339
587206,3,3.5,174,157,2.0,0,3,8,23,1999,0,98103,47.6592,-122.34899999999999
482000,2,2.25,124,115,2.0,0,3,7,16,2000,0,98102,47.6399,-122.32
411500,5,3.0,223,712,1.0,0,5,7,98,1929,1969,98106,47.536,-122.35799999999999
285000,4,3.5,255,966,2.0,0,3,8,0,1940,2015,98133,47.7412,-122.355
395000,4,3.0,182,730,1.0,0,4,7,75,1983,0,98133,47.7513,-122.334
765000,4,3.5,254,368,2.0,0,3,8,70,1926,2014,98126,47.5687,-122.374
515000,2,1.0,98,456,1.0,0,3,7,0,1926,0,98103,47.6896,-122.331
330000,2,1.0,81,368,1.0,0,3,6,9,1937,0,98117,47.6931,-122.37899999999999
350000,3,1.0,126,751,1.5,0,3,6,0,1949,0,98125,47.7263,-122.289
528000,3,2.0,144,580,1.0,0,3,7,0,1924,0,98126,47.5407,-122.37899999999999
304700,2,1.0,68,552,1.0,0,4,7,0,1949,0,98133,47.7291,-122.337
346000,3,1.75,117,745,1.0,0,3,6,36,1950,0,98146,47.4828,-122.344
500000,3,1.75,156,563,1.0,0,3,7,0,1952,0,98116,47.5807,-122.397
750000,2,1.5,120,702,1.0,0,3,7,0,1943,0,98122,47.6134,-122.30799999999999
378500,2,1.0,81,568,1.0,0,4,7,0,1949,0,98125,47.7262,-122.285
1735000,5,3.5,448,708,2.5,0,5,10,112,1929,0,98144,47.5832,-122.29
360000,4,1.5,158,590,1.0,0,3,7,0,1953,0,98125,47.7268,-122.311
445000,2,1.0,86,290,1.0,0,5,6,0,1918,0,98115,47.6783,-122.29799999999999
1430000,3,2.75,249,847,1.5,0,3,9,113,1975,0,98177,47.7039,-122.385
500000,5,3.0,269,1052,2.0,0,3,8,0,2003,0,98133,47.7607,-122.354
605000,2,1.0,84,331,1.0,0,4,7,0,1909,0,98119,47.6341,-122.361
721000,3,2.25,247,960,1.0,0,3,8,105,1963,0,98116,47.56100000000001,-122.398
605000,2,2.0,117,506,1.5,0,4,8,0,1921,0,98122,47.6121,-122.294
738000,3,1.75,140,506,1.5,0,5,7,0,1936,0,98116,47.5839,-122.383
303000,3,2.25,123,80,3.0,0,3,8,0,2009,0,98133,47.7325,-122.34299999999999
530000,4,3.0,206,513,2.0,0,5,7,38,1949,0,98118,47.5598,-122.27
180000,3,1.0,72,326,1.0,0,2,6,0,1920,0,98118,47.565,-122.291
443500,2,1.0,122,381,1.0,0,4,7,37,1919,1940,98115,47.6802,-122.306
482500,3,2.0,122,597,1.0,0,4,7,0,1954,0,98125,47.7181,-122.30799999999999
835000,4,2.75,143,368,1.5,0,3,9,0,1930,0,98105,47.6596,-122.28
710000,4,2.5,250,736,1.0,0,4,7,125,1955,0,98136,47.5237,-122.391
1255000,4,2.5,294,693,2.0,0,3,9,0,2006,0,98105,47.666000000000004,-122.27600000000001
205000,3,1.0,79,687,1.0,0,3,6,0,1944,0,98178,47.4947,-122.23700000000001
565000,4,1.75,197,653,1.0,0,4,7,98,1948,0,98177,47.7042,-122.37
568000,3,1.75,189,324,1.0,0,4,7,90,1977,0,98136,47.5536,-122.399
500000,4,1.0,158,369,1.5,0,4,7,0,1904,0,98107,47.6719,-122.396
758800,5,2.25,161,460,1.0,0,3,8,73,1940,0,98105,47.6589,-122.27600000000001
3200000,7,4.5,571,815,2.5,0,5,11,133,1910,0,98109,47.6307,-122.354
630000,4,2.5,176,138,3.0,0,3,8,0,2014,0,98107,47.6747,-122.39299999999999
875000,3,2.0,185,368,1.0,0,5,7,74,1915,0,98103,47.6638,-122.329
457500,3,1.0,88,423,1.5,0,4,6,0,1927,0,98118,47.5553,-122.286
900000,2,1.0,114,506,1.0,0,3,7,0,1954,0,98102,47.6461,-122.31700000000001
235000,2,2.0,80,593,1.0,0,4,6,12,1954,0,98118,47.5354,-122.27799999999999
467500,3,1.75,208,783,1.0,0,3,7,104,1948,0,98125,47.7129,-122.304
500000,4,4.5,247,676,1.5,0,5,7,0,1949,0,98125,47.7062,-122.311
277000,3,1.0,105,749,1.0,0,3,7,0,1956,0,98155,47.7464,-122.31700000000001
630000,4,2.25,267,891,2.0,0,3,7,84,1947,0,98125,47.7037,-122.30799999999999
304000,2,1.5,87,62,2.0,0,3,7,9,2003,0,98144,47.6005,-122.306
369000,3,1.5,194,478,1.0,0,3,7,83,1959,0,98118,47.5283,-122.286
500007,2,1.75,167,557,1.0,0,3,7,84,1950,0,98115,47.6928,-122.323
520000,3,2.25,111,115,3.0,0,3,8,0,2014,0,98107,47.6722,-122.384
425000,3,1.0,90,442,1.5,0,3,7,0,1926,0,98118,47.5663,-122.274
375000,4,2.0,114,276,1.0,0,3,7,18,1908,0,98122,47.6076,-122.29799999999999
560000,3,2.75,126,110,3.0,0,3,8,0,2003,0,98107,47.67,-122.39200000000001
325000,3,1.5,98,689,1.0,0,5,7,0,1977,0,98106,47.5549,-122.35600000000001
7700000,6,8.0,1109,2539,2.5,0,4,13,320,1910,1987,98102,47.6298,-122.323
1045000,4,3.0,328,368,3.0,0,3,9,54,1996,0,98112,47.6265,-122.3
350000,2,1.0,77,511,1.0,0,3,6,0,1952,0,98118,47.5354,-122.28
659500,3,1.75,167,506,1.0,0,4,8,18,1957,0,98115,47.6737,-122.28299999999999
410000,3,2.0,161,235,1.0,0,3,7,0,1955,0,98133,47.7329,-122.34299999999999
710000,4,3.0,253,690,1.0,0,5,8,103,1966,0,98177,47.7134,-122.361
606400,3,3.0,166,460,1.5,0,3,8,28,1929,0,98119,47.6475,-122.37100000000001
540000,3,2.5,181,1369,1.0,0,3,7,60,1981,0,98146,47.5031,-122.37200000000001
440000,3,1.0,96,368,1.0,0,3,7,0,1950,0,98122,47.6178,-122.292
485000,3,1.0,116,667,1.0,0,3,7,28,1940,0,98115,47.6947,-122.311
295000,3,1.0,76,312,1.0,0,3,6,0,1942,1989,98133,47.7027,-122.355
767500,2,1.75,203,862,1.0,0,4,8,60,1951,0,98107,47.6634,-122.359
1160000,4,2.5,257,501,2.0,0,3,10,79,1925,2000,98112,47.6453,-122.303
506000,2,1.0,144,755,1.0,0,4,8,39,1952,0,98177,47.7221,-122.37100000000001
654000,3,2.5,236,506,1.0,0,4,7,115,1961,0,98199,47.6417,-122.397
710000,2,1.0,111,552,1.0,0,4,7,19,1942,0,98199,47.6482,-122.402
353000,3,1.75,201,646,1.0,0,4,7,74,1953,0,98178,47.5033,-122.23200000000001
547000,4,1.0,158,258,1.5,0,4,7,48,1926,0,98115,47.6743,-122.29899999999999
525000,5,3.25,228,945,2.0,0,5,8,77,1993,0,98155,47.7726,-122.286
285000,3,1.0,111,435,1.5,0,3,7,0,1901,0,98117,47.6865,-122.397
570000,2,1.75,142,370,1.0,0,4,7,32,1908,0,98116,47.5876,-122.391
400000,3,1.75,128,423,1.0,0,3,7,42,1981,0,98117,47.6944,-122.366
335000,2,1.0,132,813,1.0,0,3,7,55,1950,0,98155,47.7443,-122.325
555000,4,2.25,158,212,1.0,0,3,7,79,1940,2014,98116,47.5762,-122.412
286000,4,1.5,147,529,2.0,0,4,6,0,1902,0,98118,47.5437,-122.28
305000,3,2.5,116,82,3.0,0,3,7,9,2009,0,98133,47.7072,-122.336
970000,2,1.0,119,495,1.0,0,3,6,0,1945,0,98115,47.6966,-122.315
595000,2,1.5,95,414,1.0,0,3,7,18,1924,0,98109,47.6455,-122.352
275000,3,1.0,121,1020,1.0,0,3,7,0,1955,0,98155,47.7748,-122.304
295000,2,1.0,62,732,1.0,0,4,6,0,1942,0,98146,47.5124,-122.37200000000001
340500,2,1.0,86,498,1.0,0,3,7,0,1923,0,98115,47.6956,-122.304
280000,3,1.0,101,472,1.0,0,3,6,24,1948,0,98103,47.7011,-122.336
483000,2,1.75,129,434,1.0,0,4,7,53,1927,0,98116,47.5705,-122.39200000000001
445500,3,1.75,173,861,1.0,0,4,7,86,1941,0,98125,47.7131,-122.28299999999999
379900,5,3.5,258,676,2.0,0,3,7,0,1995,0,98106,47.5273,-122.345
395000,4,1.0,132,765,1.5,0,3,7,0,1946,0,98155,47.7529,-122.318
1535000,4,3.25,262,377,2.0,0,3,10,95,1908,2003,98122,47.6147,-122.285
922000,4,2.5,241,1300,1.0,0,4,8,92,1941,0,98117,47.6983,-122.397
340000,4,1.75,166,479,1.0,0,5,7,66,1979,0,98118,47.5298,-122.28
849000,4,2.0,199,580,1.5,0,4,8,0,1928,0,98116,47.5662,-122.404
907000,3,1.5,123,552,1.5,0,3,9,0,1927,0,98105,47.66,-122.28200000000001
395000,2,1.0,90,469,1.0,0,4,6,0,1907,0,98117,47.6824,-122.38
250000,1,1.0,72,95,1.0,0,3,7,0,1922,1985,98122,47.6155,-122.306
295000,3,1.5,66,685,1.0,0,1,5,0,1924,0,98126,47.583999999999996,-122.375
740000,3,1.5,150,375,1.5,0,4,8,0,1927,0,98115,47.6756,-122.30799999999999
1070000,3,1.75,213,560,2.0,0,3,8,26,1939,0,98199,47.643,-122.412
880000,3,1.75,190,460,1.5,0,3,8,0,1920,0,98144,47.5828,-122.291
585000,4,1.75,230,644,1.0,0,3,7,115,1947,0,98199,47.648,-122.38600000000001
450000,3,2.5,183,320,2.0,0,3,10,43,1990,0,98199,47.6361,-122.399
1775000,4,3.25,343,651,3.0,0,3,11,0,1985,0,98109,47.6292,-122.355
350000,3,3.25,147,119,3.0,0,3,8,0,1999,0,98117,47.6954,-122.375
1184000,4,2.5,294,690,1.5,0,5,8,123,1948,0,98115,47.6826,-122.274
366000,4,2.75,186,745,1.0,0,5,7,66,1961,0,98133,47.7685,-122.33200000000001
560000,4,1.75,182,248,1.5,0,3,8,71,1931,0,98115,47.6865,-122.32
311000,3,1.75,175,276,1.5,0,5,7,76,1903,0,98118,47.5255,-122.265
679000,4,2.75,193,412,1.5,0,4,7,29,1928,0,98105,47.6691,-122.294
360000,3,1.75,167,662,1.0,0,5,7,72,1959,0,98146,47.4993,-122.36399999999999
552000,4,2.75,291,775,1.0,0,4,7,142,1982,0,98178,47.511,-122.251
663500,2,1.0,121,478,1.0,0,3,7,37,1946,0,98115,47.6784,-122.304
1975000,6,4.5,442,837,2.0,0,3,10,112,2007,0,98112,47.6259,-122.291
459000,4,3.0,175,835,2.0,0,3,7,0,1954,2015,98155,47.7684,-122.304
339950,3,1.0,97,497,1.5,0,4,7,0,1906,0,98144,47.5867,-122.311
275500,2,1.0,66,1049,1.0,0,5,6,0,1951,0,98133,47.7641,-122.34100000000001
1248000,2,2.5,213,305,2.0,0,3,9,0,2006,0,98119,47.6318,-122.365
575000,3,1.0,160,843,1.0,0,3,7,0,1954,0,98125,47.705,-122.29899999999999
2575000,4,3.5,302,350,2.0,0,3,11,37,2011,0,98112,47.6299,-122.28
605000,4,2.25,161,563,1.0,0,3,7,55,1962,0,98115,47.6958,-122.29
489950,3,1.75,228,994,1.0,0,3,8,63,1976,0,98177,47.7721,-122.367
277000,4,3.0,180,475,1.0,0,3,7,73,2001,0,98106,47.5313,-122.36
545000,3,1.0,139,460,1.5,0,3,7,0,1909,0,98105,47.6708,-122.29700000000001
615000,3,2.5,137,130,2.0,0,3,10,17,2008,0,98199,47.6478,-122.383
343000,3,1.75,203,729,1.0,0,3,7,75,1966,0,98178,47.4968,-122.23700000000001
597000,4,2.5,215,725,2.0,0,3,9,0,2004,0,98125,47.73,-122.315
520500,3,2.0,175,745,1.0,0,4,7,87,1940,0,98115,47.6997,-122.319
825000,4,1.0,211,580,1.5,0,4,7,13,1921,0,98144,47.5917,-122.29
245000,2,1.0,103,520,1.0,0,3,6,37,1904,0,98118,47.5155,-122.255
830200,3,2.5,247,459,1.0,0,5,8,114,1951,0,98199,47.6538,-122.39299999999999
305000,4,2.0,148,575,1.0,0,4,7,0,1952,0,98118,47.5293,-122.271
1025000,3,1.0,189,442,2.0,0,3,8,9,1922,0,98112,47.6315,-122.311
370000,3,2.75,161,843,1.0,0,4,7,53,1979,0,98155,47.7696,-122.325
320000,3,1.0,98,460,1.0,0,3,7,0,1958,0,98106,47.5294,-122.354
359000,3,3.0,121,99,2.0,0,3,7,22,2003,0,98144,47.5942,-122.296
242000,3,1.5,151,821,1.0,0,4,7,0,1963,0,98146,47.495,-122.34200000000001
441000,2,1.5,109,313,1.0,0,3,7,18,1919,0,98115,47.6726,-122.32
375000,2,1.0,93,373,1.0,0,3,7,0,1950,0,98116,47.5838,-122.382
580000,2,1.5,183,552,1.0,0,3,6,52,1944,0,98199,47.6521,-122.398
365000,2,1.5,110,587,1.0,0,3,7,0,1929,0,98115,47.696999999999996,-122.319
295000,3,1.5,151,664,2.0,0,4,7,0,1908,0,98108,47.5215,-122.33
406500,2,1.0,80,529,1.0,0,4,7,0,1947,0,98116,47.5637,-122.395
614905,3,2.5,222,665,2.0,0,3,8,0,1991,0,98125,47.7211,-122.31
549000,5,1.0,138,366,2.0,0,3,7,0,1929,0,98117,47.6811,-122.383
2500000,4,3.25,364,1493,2.0,0,3,12,79,1938,0,98105,47.6701,-122.259
499100,3,1.5,149,470,1.0,0,3,7,0,1954,0,98115,47.6978,-122.316
676101,4,1.5,209,553,1.0,0,3,8,90,1954,0,98115,47.6743,-122.26899999999999
290000,3,1.0,106,749,1.0,0,4,6,15,1932,0,98155,47.7471,-122.31700000000001
390000,4,1.75,201,696,1.0,0,4,7,57,1962,0,98133,47.757,-122.336
465000,3,1.0,84,414,1.0,0,3,7,0,1948,0,98117,47.6828,-122.395
470000,3,2.75,255,5033,1.5,0,3,8,37,1938,0,98155,47.7555,-122.289
450000,3,2.0,93,259,1.5,0,3,7,0,1905,0,98122,47.6066,-122.304
403250,2,1.5,132,749,1.0,0,3,7,28,1934,0,98125,47.7307,-122.29
579000,4,1.5,228,552,1.0,0,3,8,88,1955,0,98136,47.5233,-122.38600000000001
380500,3,2.0,117,124,3.0,0,3,8,0,2003,0,98103,47.6929,-122.34200000000001
935000,4,2.0,112,689,2.0,0,3,7,0,1903,0,98122,47.6133,-122.306
450000,2,1.0,75,402,1.0,0,3,6,0,1958,0,98115,47.6915,-122.31200000000001
1320000,4,3.0,195,331,2.0,0,4,8,27,1908,1996,98119,47.6344,-122.369
410000,4,2.0,139,298,1.0,0,5,7,59,1901,0,98144,47.5972,-122.296
160000,3,1.75,93,493,1.0,0,3,6,0,1950,0,98106,47.5202,-122.351
809000,4,1.5,169,399,2.0,0,4,8,0,1917,0,98112,47.6312,-122.307
183750,5,2.75,152,502,1.0,0,3,7,0,1970,0,98118,47.5293,-122.285
411000,5,1.75,263,1131,1.0,0,4,8,132,1947,0,98133,47.7385,-122.348
1050000,3,1.75,244,507,2.0,0,3,9,37,1984,0,98112,47.6265,-122.295
625000,2,1.0,101,383,1.0,0,3,7,0,1919,0,98109,47.6352,-122.352
165000,2,1.0,72,587,1.0,0,3,6,0,1947,0,98106,47.5423,-122.351
575000,2,1.0,137,552,1.0,0,3,7,37,1946,0,98112,47.6296,-122.3
578000,3,1.0,138,414,1.0,0,3,7,35,1938,0,98117,47.6873,-122.385
382000,2,1.5,98,81,3.0,0,3,8,0,2005,0,98107,47.6699,-122.39299999999999
563000,3,1.5,159,875,2.0,0,3,8,42,1955,0,98125,47.7067,-122.28200000000001
725000,4,1.75,184,345,1.0,0,5,8,81,1950,0,98117,47.6816,-122.374
270000,3,1.5,138,583,1.0,0,5,7,0,1953,0,98125,47.7276,-122.31200000000001
505000,2,1.0,75,466,1.0,0,3,6,0,1941,0,98116,47.5635,-122.39399999999999
678940,5,2.25,240,375,2.0,0,5,7,79,1909,0,98115,47.6757,-122.309
387500,4,1.0,121,408,1.5,0,3,7,0,1929,0,98122,47.6145,-122.295
256000,3,1.0,119,434,1.0,0,3,6,46,1948,0,98106,47.5186,-122.35799999999999
367500,2,2.0,95,55,2.0,0,3,8,32,2004,0,98116,47.5788,-122.41
390000,3,2.25,151,264,2.0,0,3,6,37,1983,0,98118,47.5686,-122.286
415000,4,2.5,107,1473,1.0,0,4,7,0,1989,0,98155,47.7643,-122.295
539950,3,2.5,122,201,3.0,0,3,8,0,2014,0,98117,47.6987,-122.365
245000,3,1.0,126,552,1.0,0,3,7,0,1955,0,98146,47.4879,-122.339
445800,3,2.0,121,598,1.0,0,3,7,0,1947,0,98125,47.7119,-122.319
430000,3,2.5,155,121,2.0,0,3,8,51,2004,0,98136,47.5404,-122.387
715000,4,1.75,315,662,1.0,0,5,8,152,1947,0,98125,47.7081,-122.277
560000,3,1.5,257,635,1.0,0,3,8,100,1955,0,98125,47.7328,-122.288
449000,3,1.75,117,607,1.5,0,5,7,0,1903,0,98144,47.5976,-122.295
275000,2,1.0,71,445,1.0,0,4,7,0,1927,0,98126,47.551,-122.376
285000,3,1.75,101,120,2.0,0,3,7,29,2008,0,98106,47.5601,-122.363
288250,3,1.75,194,1417,1.0,0,3,7,67,1963,0,98178,47.4861,-122.226
257000,2,1.75,112,209,1.0,0,4,6,56,1909,0,98144,47.592,-122.295
377000,1,1.0,87,974,1.5,0,3,6,0,1929,0,98115,47.6968,-122.29700000000001
550000,2,1.0,131,285,1.0,0,3,7,55,1924,0,98107,47.6737,-122.365
339000,3,1.0,101,380,1.0,0,4,7,35,1942,0,98126,47.5296,-122.37899999999999
481500,3,1.75,197,552,1.0,0,3,7,98,1948,0,98117,47.6913,-122.366
865000,2,1.0,135,497,1.5,0,3,8,0,1912,0,98119,47.6391,-122.36
550000,2,1.0,90,283,1.5,0,3,7,0,1910,1946,98103,47.6646,-122.339
645000,3,2.0,196,368,2.0,0,3,7,0,1908,0,98115,47.6741,-122.323
250000,3,1.75,125,1472,1.0,0,3,7,0,1978,0,98155,47.7583,-122.306
507200,3,3.5,150,122,2.0,0,3,9,25,2000,0,98122,47.6159,-122.306
265000,2,1.0,86,870,1.0,0,3,6,0,1948,0,98155,47.7523,-122.311
416500,3,1.0,101,385,1.0,0,4,7,0,1965,0,98136,47.5309,-122.382
460000,3,1.0,105,423,1.0,0,3,7,0,1942,0,98103,47.6897,-122.337
1445000,4,2.5,294,331,3.0,0,4,9,55,1997,0,98119,47.632,-122.369
492000,2,1.0,87,552,1.0,0,3,7,0,1942,0,98115,47.6897,-122.294
345000,2,1.0,99,715,1.0,0,3,6,0,1955,0,98136,47.5447,-122.39399999999999
275000,5,2.5,236,1586,1.0,0,3,7,117,1959,0,98133,47.7753,-122.355
2538000,4,3.5,400,552,2.0,0,5,10,127,1908,0,98112,47.6277,-122.286
960000,3,2.5,185,631,1.0,0,4,9,52,1955,0,98102,47.6402,-122.314
670000,3,1.75,199,530,1.0,0,4,8,83,1954,0,98136,47.5346,-122.391
365000,3,2.25,180,183,2.0,0,3,7,19,2003,0,98118,47.5419,-122.289
219950,3,1.0,94,456,1.5,0,3,6,9,1926,0,98118,47.5328,-122.275
1465000,6,4.5,389,591,2.0,0,4,8,172,1916,0,98119,47.6301,-122.369
1112750,5,3.5,284,331,2.0,0,3,9,95,2000,0,98112,47.6217,-122.309
864000,4,1.75,208,607,1.0,0,5,8,96,1948,0,98115,47.6753,-122.27799999999999
385000,5,2.0,186,368,2.0,0,3,7,0,1950,0,98144,47.5799,-122.305
345000,2,1.0,88,248,1.0,0,3,6,17,1904,0,98144,47.6013,-122.29899999999999
600000,3,2.0,134,258,1.0,0,4,7,67,1921,0,98105,47.67,-122.295
415000,4,2.0,180,971,2.0,0,4,7,0,1955,0,98133,47.7494,-122.337
345000,3,1.5,95,641,1.0,0,4,6,0,1921,0,98108,47.5492,-122.3
376500,3,2.0,150,718,1.0,0,5,7,0,1950,0,98125,47.7326,-122.307
775000,3,2.0,185,646,2.0,0,3,7,0,1951,1988,98115,47.6828,-122.26700000000001
450000,3,1.0,125,344,1.5,0,4,6,0,1910,0,98107,47.6751,-122.36200000000001
760000,4,2.25,188,765,1.0,0,4,8,52,1958,0,98177,47.7077,-122.37100000000001
500000,3,1.5,188,621,1.0,0,3,7,70,1950,0,98117,47.7013,-122.369
592500,2,2.0,123,492,1.5,0,3,8,0,1941,0,98199,47.6384,-122.40299999999999
458000,2,1.75,91,538,1.0,0,4,6,0,1942,0,98125,47.7132,-122.321
216000,2,1.0,167,953,1.0,0,3,6,74,1946,0,98178,47.5039,-122.266
645000,3,2.75,170,1560,1.0,0,4,8,0,1953,0,98177,47.7128,-122.365
249900,3,1.0,101,460,1.0,0,3,7,0,1960,0,98118,47.5433,-122.28299999999999
410000,3,1.75,153,575,1.0,0,3,7,76,1980,0,98116,47.5859,-122.385
499000,6,1.75,221,690,1.5,0,3,7,92,1975,0,98155,47.7661,-122.31299999999999
925000,4,2.5,246,469,2.0,0,3,8,67,1929,2010,98117,47.6768,-122.39
340000,2,2.0,115,108,2.0,0,3,7,25,1996,0,98136,47.5426,-122.387
299800,2,1.0,121,259,1.0,0,3,6,46,1944,0,98126,47.5185,-122.376
340000,4,2.25,190,773,1.0,0,3,7,70,1960,0,98178,47.4984,-122.23
626000,3,2.25,161,145,2.5,0,3,9,26,2005,0,98102,47.6498,-122.321
565000,5,1.5,178,316,1.5,0,4,6,66,1926,0,98117,47.6853,-122.36200000000001
978000,3,1.5,220,368,1.5,0,3,9,64,1936,0,98105,47.6604,-122.28
530000,3,1.0,132,2530,1.0,0,3,8,0,1951,0,98177,47.7553,-122.37
345000,3,2.5,111,131,3.0,0,3,8,0,2008,0,98103,47.6977,-122.34899999999999
258000,2,2.0,69,603,1.5,0,3,7,0,1945,0,98178,47.4982,-122.221
275000,4,1.0,163,676,1.5,0,3,7,0,1966,0,98106,47.5393,-122.351
472000,3,1.75,201,662,1.0,0,4,8,100,1954,0,98178,47.5044,-122.235
250000,3,1.0,85,407,1.0,0,3,7,0,1952,0,98118,47.5369,-122.291
460000,3,1.5,172,1443,1.0,0,3,7,37,1936,0,98133,47.723,-122.353
440150,2,1.0,102,626,1.0,0,5,7,10,1947,0,98133,47.7184,-122.355
375000,2,1.0,73,471,1.0,0,3,6,0,1950,0,98136,47.556999999999995,-122.395
721000,4,2.75,247,497,2.0,0,3,7,44,1940,2009,98117,47.6963,-122.367
170000,2,1.0,75,909,1.0,0,3,6,0,1944,0,98178,47.4925,-122.23899999999999
658000,3,1.5,153,293,1.5,0,3,7,0,1919,0,98109,47.6368,-122.351
620000,3,2.25,164,131,3.0,0,3,8,19,2007,0,98109,47.6413,-122.346
276000,2,2.0,136,559,1.0,0,5,7,68,1919,0,98118,47.5317,-122.27600000000001
329000,3,1.0,105,484,1.5,0,3,6,0,1911,0,98146,47.5122,-122.383
403500,1,1.0,64,517,1.0,0,4,6,0,1945,0,98133,47.733999999999995,-122.353
585000,3,2.5,156,106,2.0,0,3,9,35,2002,0,98119,47.6373,-122.369
338000,2,1.0,63,589,1.0,0,3,6,0,1943,0,98126,47.5287,-122.367
400000,4,2.75,114,356,1.0,0,3,7,40,1987,0,98125,47.7157,-122.28399999999999
325000,5,2.75,196,572,1.0,0,3,7,76,1991,0,98118,47.5272,-122.27600000000001
440000,2,1.0,113,607,1.0,0,3,7,9,1906,0,98118,47.5573,-122.28200000000001
580000,5,2.5,250,460,1.5,0,4,7,109,1939,0,98117,47.6827,-122.376
875000,4,1.0,154,423,1.5,0,5,8,0,1906,0,98103,47.6838,-122.33200000000001
299500,2,1.0,68,580,1.0,0,3,6,0,1942,0,98126,47.5158,-122.376
485000,4,1.0,111,587,1.5,0,3,7,0,1936,0,98115,47.6924,-122.321
750000,5,3.5,199,214,3.0,0,3,9,0,2007,0,98107,47.6726,-122.39
455000,2,1.0,108,552,1.0,0,4,7,18,1941,0,98103,47.6994,-122.354
1450000,4,3.25,285,359,2.0,0,5,9,93,1923,0,98109,47.6385,-122.348
745000,5,3.0,221,932,2.0,0,3,8,0,1981,0,98126,47.5726,-122.37299999999999
685900,3,2.5,211,841,1.0,0,3,8,0,1972,0,98117,47.691,-122.387
250000,2,1.0,78,586,1.0,0,3,6,0,1951,0,98126,47.5198,-122.37299999999999
265000,2,1.5,85,134,2.0,0,3,7,0,1995,0,98133,47.7081,-122.34200000000001
599000,5,3.25,238,569,1.0,0,3,7,116,1960,0,98118,47.551,-122.272
199950,3,1.0,123,668,1.5,0,3,6,0,1944,0,98178,47.4934,-122.23700000000001
712500,4,2.75,223,1030,1.0,0,3,8,92,1948,1999,98118,47.5459,-122.265
490000,2,1.0,131,396,1.0,0,4,7,46,1941,0,98115,47.6864,-122.311
511500,4,1.0,125,552,1.5,0,3,7,0,1917,0,98115,47.6854,-122.288
299000,3,1.0,139,570,1.0,0,3,6,46,1955,0,98118,47.5293,-122.274
685000,4,2.5,244,2323,1.0,0,3,9,29,1954,0,98177,47.7537,-122.37299999999999
597000,4,2.0,195,368,1.5,0,4,7,37,1927,0,98117,47.688,-122.383
659000,4,2.5,293,1046,1.0,0,5,8,90,1946,0,98125,47.70399999999999,-122.3
540000,3,1.0,97,383,1.0,0,4,7,0,1925,0,98115,47.6756,-122.3
575000,5,2.5,275,690,1.0,0,3,9,109,1972,0,98177,47.7707,-122.369
725000,4,2.75,224,648,1.5,0,4,7,74,1941,0,98116,47.5731,-122.40799999999999
342450,3,1.5,118,508,1.0,0,3,7,0,1962,0,98133,47.7339,-122.336
315000,4,2.5,179,297,2.0,0,3,7,0,2002,0,98178,47.5014,-122.226
328000,4,2.75,178,353,1.0,0,3,7,70,1997,0,98106,47.5303,-122.346
320000,4,3.0,167,287,1.0,0,3,7,75,1997,0,98118,47.5468,-122.274
